"ITTER107","Territorio","TIPO_DATO15","Funzioni biometriche","SEXISTAT1","Sesso","ETA1","Età e classi di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y99","99","2020","2020",2.007,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y94","94","2020","2020",242.46756,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y92","92","2020","2020",3.097,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y94","94","2020","2020",6363,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y98","98","2020","2020",1681,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y99","99","2020","2020",862,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y94","94","2020","2020",0.7623224,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y99","99","2020","2020",0.6440408,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y92","92","2020","2020",3.455,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y92","92","2020","2020",4658,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y98","98","2020","2020",1544,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y99","99","2020","2020",1069,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y92","92","2020","2020",198.01905,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y94","94","2020","2020",7374,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y98","98","2020","2020",0.6719329,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y94","94","2020","2020",11854,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y92","92","2020","2020",12738,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y92","92","2020","2020",11292,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y92","92","2020","2020",0.8066816,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y99","99","2020","2020",1788,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y98","98","2020","2020",1375,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y92","92","2020","2020",18966,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y94","94","2020","2020",10417,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y94","94","2020","2020",227.79704,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y99","99","2020","2020",343.12388,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y104","104","2020","2020",28,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y82","82","2020","2020",3659,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y96","96","2020","2020",8234,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y98","98","2020","2020",317.79538,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y96","96","2020","2020",0.7020956,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y104","104","2020","2020",1.346,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y82","82","2020","2020",0.9248333,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y96","96","2020","2020",321.63858,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y96","96","2020","2020",9555,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y82","82","2020","2020",45.02525,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y99","99","2020","2020",414,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y104","104","2020","2020",0.4264494,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y98","98","2020","2020",0.6267774,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y96","96","2020","2020",2.286,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y99","99","2020","2020",769,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y104","104","2020","2020",516.24526,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y98","98","2020","2020",1070,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y82","82","2020","2020",8.411,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y92","92","2020","2020",3756,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y82","82","2020","2020",70.33131,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y96","96","2020","2020",3773,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y98","98","2020","2020",4088,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y96","96","2020","2020",2.525,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y82","82","2020","2020",68094,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y98","98","2020","2020",364.27655,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y98","98","2020","2020",0.6603468,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y104","104","2020","2020",563.12389,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y96","96","2020","2020",2642,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y98","98","2020","2020",4860,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y104","104","2020","2020",0.4646851,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y82","82","2020","2020",69662,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y104","104","2020","2020",225,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y98","98","2020","2020",1.986,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y82","82","2020","2020",0.9397941,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y82","82","2020","2020",3401,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y96","96","2020","2020",0.7149105,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y104","104","2020","2020",71,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y104","104","2020","2020",1.208,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y96","96","2020","2020",289.51348,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y104","104","2020","2020",167,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y82","82","2020","2020",0.9512703,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y96","96","2020","2020",276.48172,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y104","104","2020","2020",1.321,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y104","104","2020","2020",0.4729084,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y104","104","2020","2020",49,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y99","99","2020","2020",354.10766,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y82","82","2020","2020",7.763,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y96","96","2020","2020",3166,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y98","98","2020","2020",2.18,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y82","82","2020","2020",3137,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y104","104","2020","2020",524.76768,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y82","82","2020","2020",6.925,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y96","96","2020","2020",6610,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y104","104","2020","2020",116,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y96","96","2020","2020",5653,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y82","82","2020","2020",56.09582,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y96","96","2020","2020",1213,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y82","82","2020","2020",60637,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y104","104","2020","2020",35,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y82","82","2020","2020",50194,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y96","96","2020","2020",0.6696418,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y99","99","2020","2020",2172,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y82","82","2020","2020",58936,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y99","99","2020","2020",2.063,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y96","96","2020","2020",1914,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y98","98","2020","2020",2707,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y104","104","2020","2020",100,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y82","82","2020","2020",52023,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y104","104","2020","2020",136,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y98","98","2020","2020",3242,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y96","96","2020","2020",2.622,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y102","102","2020","2020",381,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y109","109","2020","2020",725.39939,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y105","105","2020","2020",0.4325846,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y109","109","2020","2020",681.39617,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y102","102","2020","2020",449.82027,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y83","83","2020","2020",3887,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y105","105","2020","2020",13,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y102","102","2020","2020",494,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y109","109","2020","2020",2,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y102","102","2020","2020",102,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y102","102","2020","2020",1.575,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y105","105","2020","2020",36,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y109","109","2020","2020",0.861,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y105","105","2020","2020",0.3929189,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y109","109","2020","2020",0.943,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y109","109","2020","2020",2,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y102","102","2020","2020",793,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y105","105","2020","2020",1.122,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y102","102","2020","2020",0.4944314,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y105","105","2020","2020",109,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y102","102","2020","2020",227,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y109","109","2020","2020",0,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y109","109","2020","2020",0.3167641,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y105","105","2020","2020",597.41701,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y105","105","2020","2020",79,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y102","102","2020","2020",0.5294073,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y109","109","2020","2020",0,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y102","102","2020","2020",1.414,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y109","109","2020","2020",0.953,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y105","105","2020","2020",60,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y102","102","2020","2020",459.08687,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y109","109","2020","2020",0,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y102","102","2020","2020",614,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y105","105","2020","2020",557.50886,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y105","105","2020","2020",21,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y105","105","2020","2020",0.4402666,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y109","109","2020","2020",676.19178,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y109","109","2020","2020",1,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y105","105","2020","2020",1.227,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y109","109","2020","2020",0.2684872,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y105","105","2020","2020",15,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y102","102","2020","2020",493.95083,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y105","105","2020","2020",47,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y102","102","2020","2020",357,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y109","109","2020","2020",2,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y109","109","2020","2020",1,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y105","105","2020","2020",1.248,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y102","102","2020","2020",0.5384338,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y105","105","2020","2020",65,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y109","109","2020","2020",0.3118291,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y102","102","2020","2020",206,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y102","102","2020","2020",155,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y102","102","2020","2020",1.541,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y105","105","2020","2020",549.51274,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y109","109","2020","2020",3,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y101","101","2020","2020",426.71904,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y100","100","2020","2020",541,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y106","106","2020","2020",49,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y111","111","2020","2020",0,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y83","83","2020","2020",3695,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y100","100","2020","2020",1769,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y101","101","2020","2020",1.534,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y106","106","2020","2020",0.4010124,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y106","106","2020","2020",35,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y100","100","2020","2020",0.5986582,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y83","83","2020","2020",0.9305394,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y101","101","2020","2020",459.70942,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y100","100","2020","2020",2178,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y111","111","2020","2020",0,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y106","106","2020","2020",631.08646,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y83","83","2020","2020",0.9140027,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y83","83","2020","2020",7.784,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y106","106","2020","2020",17,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y101","101","2020","2020",1076,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y101","101","2020","2020",293,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y83","83","2020","2020",66525,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y106","106","2020","2020",1.044,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y83","83","2020","2020",6.411,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y100","100","2020","2020",418.97606,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y106","106","2020","2020",589.80348,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y101","101","2020","2020",0.5707609,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y101","101","2020","2020",380,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y101","101","2020","2020",1.67,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y111","111","2020","2020",0.2623612,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y100","100","2020","2020",385.754,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y106","106","2020","2020",29,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y101","101","2020","2020",567,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y83","83","2020","2020",80.36784,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y106","106","2020","2020",1.144,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y83","83","2020","2020",64776,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y100","100","2020","2020",1.682,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y106","106","2020","2020",0.4080762,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y100","100","2020","2020",1.833,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y83","83","2020","2020",7.195,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y101","101","2020","2020",175,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y101","101","2020","2020",862,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y100","100","2020","2020",818,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y106","106","2020","2020",6,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y83","83","2020","2020",46421,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y111","111","2020","2020",0,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y83","83","2020","2020",0.9428556,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y100","100","2020","2020",655,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y106","106","2020","2020",29,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y111","111","2020","2020",0,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y101","101","2020","2020",417.24531,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y83","83","2020","2020",64.56024,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y101","101","2020","2020",678,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y111","111","2020","2020",0,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y106","106","2020","2020",9,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y83","83","2020","2020",3500,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y100","100","2020","2020",0.6084525,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y100","100","2020","2020",518,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y83","83","2020","2020",48365,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y106","106","2020","2020",20,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y101","101","2020","2020",1.709,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y83","83","2020","2020",55388,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y101","101","2020","2020",0.5614866,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y111","111","2020","2020",0.85,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y111","111","2020","2020",0,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y100","100","2020","2020",1132,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y106","106","2020","2020",582.42145,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y106","106","2020","2020",5,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y100","100","2020","2020",1.88,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y83","83","2020","2020",52.60873,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y101","101","2020","2020",1360,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y100","100","2020","2020",0.5660545,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y106","106","2020","2020",1.161,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y100","100","2020","2020",1403,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y101","101","2020","2020",368,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y101","101","2020","2020",0.5282797,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y83","83","2020","2020",57236,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y100","100","2020","2020",375.49917,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y106","106","2020","2020",0.3600914,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y100","100","2020","2020",274,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y103","103","2020","2020",491.86378,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y110","110","2020","2020",0,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y114","114","2020","2020",847.79328,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y107","107","2020","2020",0.3702179,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y114","114","2020","2020",0.675,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y111","111","2020","2020",0,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y116","116","2020","2020",0,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y111","111","2020","2020",0.2588539,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y107","107","2020","2020",14,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y116","116","2020","2020",0.1557594,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y110","110","2020","2020",0.2409832,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y107","107","2020","2020",21,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y110","110","2020","2020",1,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y103","103","2020","2020",104,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y116","116","2020","2020",0,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y114","114","2020","2020",0,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y110","110","2020","2020",0.2845956,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y111","111","2020","2020",780.30356,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y107","107","2020","2020",0.976,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y103","103","2020","2020",211,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y114","114","2020","2020",0.735,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y110","110","2020","2020",0,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y114","114","2020","2020",805.42278,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y103","103","2020","2020",0.5057244,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y107","107","2020","2020",663.82255,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y103","103","2020","2020",1.425,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y111","111","2020","2020",0.771,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y116","116","2020","2020",841.98833,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y110","110","2020","2020",1,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y116","116","2020","2020",0,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y110","110","2020","2020",753.77548,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y107","107","2020","2020",621.3771,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y114","114","2020","2020",0,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y103","103","2020","2020",77,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y114","114","2020","2020",0.1931271,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y114","114","2020","2020",0,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y107","107","2020","2020",1.069,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y111","111","2020","2020",735.94876,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y110","110","2020","2020",0.813,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y107","107","2020","2020",13,,
